Date,MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,GS,HD,HON,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,NVDA,PG,CRM,SHW,TRV,UNH,VZ,V,WMT
2016-07-12,0.006460267301039879,0.013513411966568079,0.011113130567892648,-0.007389413605035089,0.004536780248448835,-0.009315267996080623,0.02570731498101897,0.013189660567506811,0.006116145241896964,0.00021972863456443115,0.00220026468929424,0.031079305184607886,-0.0022936337072434476,0.0037951582017858865,0.011008966569926892,-8.12706884287806e-05,0.014935163047120614,0.0020491705442715613,0.004381594227897745,0.011789170142350258,0.021643409978491235,0.014994398378357365,0.0,0.0033062400838221873,-0.00491571983999084,-0.00025399676326365306,-0.0032782247183863467,-0.008224276051571056,0.012545981212106705,-0.010666967727628318
2016-07-13,0.000279231594713103,0.0015872799196929854,-0.008891259931031015,-0.007457781419643927,-0.005645686049113752,-0.005351166036732802,-0.0013787881278440883,-0.0012180156308914114,0.004727844312851337,0.003509854110967492,-0.0031934258679714445,0.006372815849687852,-0.009492824094454178,0.00025191937105484286,0.006240451527234736,0.0006507079733757415,-0.0006329870659641523,0.004662668822821514,-0.0008388402163446163,0.005638226515727984,-0.0012058713334609505,-0.00037897618777027464,0.0016329295459620585,-0.007323251771984451,0.003958750260622201,-0.0007620235909938655,0.011583387665446088,0.009554656095495329,-0.0002582262875839847,0.004776797864758597
2016-07-14,0.009430090802849733,0.008082042744570916,0.013829930510286026,-0.0019255583636402784,0.019820500532053087,0.011067457318671758,0.004642796231624002,0.00046896320234113276,0.0003364271913623984,-0.001092736759156332,0.0009008972689978911,0.029255941411195252,0.007337637753006998,0.00033645143252480914,0.0143019834984075,0.0014633447392782273,0.015199513307794454,0.009037265450811072,0.0016789976850031252,0.004298273248326767,0.008622504041786883,0.010231169143936292,-0.0002326619856568568,0.002827805250182225,-0.0020856691740643862,0.006271116402610577,-0.004523784962200739,-0.002857335571573749,0.008778685290816934,0.0010867357986492632
2016-07-15,0.00276427045102956,0.0026728503137940507,0.0033179032670593855,-0.007771235927900411,-0.0001014334858395749,0.006385569658708956,0.00799442119243654,0.003092592325626864,0.0020161657586590387,-0.0013133117931337646,-0.00170038236820369,-0.005537108139456737,0.001783986178692576,0.0011756926208577045,-0.0031198016853598576,-0.001461206490447453,0.0009357033607757526,-0.0025818906223085136,-0.0003347266157937012,-0.0007442636302207317,-0.010600310534483626,-0.011628035290393579,0.0016302966990606738,-0.0019616631599582712,-0.0011428011475206334,-0.0008421022091297248,0.0034790616455477874,0.0,0.002047628606162588,-0.0004068876916244468
2016-07-18,-0.0015988335035589385,0.003292954694991357,-0.002143508410654693,0.0008566781945107405,0.010629967543080765,0.007855232431429604,-0.0013765217731764867,-0.008782310345462063,0.003017820507938973,0.0,0.003507011594167775,0.010454642293299399,0.011574323017143229,-0.002851925584264503,0.0005011006235995374,0.0011381207747083177,-0.003427807612143119,0.0015372014451722205,-0.010230028261297042,0.004841557853876299,-0.002246352768842663,0.005123350723968079,-0.0009306311046813898,0.0028255644454480144,0.004412873272825024,-0.0106205473164116,-0.004104054177258676,0.0016117058854183686,0.00012734281239223932,0.002307434508440398
2016-07-19,0.0007175991595054221,0.0026564983858394786,-0.002700630818095018,0.005271244261784824,0.0004007517515369763,0.00921854072251116,-0.0010023894817181578,-0.000471328694372275,0.0003347984899528811,0.0,-0.006789878567258545,-0.011755102621716529,0.004694085325655406,0.0038689493898642624,-0.0017517606881852776,0.01713500227064002,-0.0015634325278132133,0.02180929596912029,-0.006099333020655573,-0.016122975932357786,0.00034641162966542183,0.010383764709575916,0.002793211062608547,-0.0031849925599836126,0.005696145055087198,-0.0028113367818916046,0.013072711049715746,-0.004112138025785583,0.005236489294164315,-0.002437433264478872
2016-07-20,0.0009935299239709483,0.004987367096644935,0.004677392283419568,0.007797767797718347,0.0009010995243072806,0.0004454228763699497,-0.0006267503967140042,-0.004243848655772098,0.023729832492685787,-0.0026300776983255725,-0.012566571502167667,0.0022304660878564864,0.003139237446791343,0.004440866829054091,0.011154536192735431,-0.0008781393280764549,0.0010961242075082644,-0.0034785113840724025,0.0022158218236221217,0.05311714776262,0.0,0.013078725755526044,-0.002105529795328409,0.009462843782573671,0.010032402746084523,-0.000341785164858055,0.0030159612522213664,-0.0014364203781400686,0.008129435361301951,0.0017648131717635795
2016-07-21,-0.006394141302993428,-0.01628420172863254,0.005758107955786906,-0.001729842369290413,-0.005301986325441654,-0.008832935099179484,0.004015384174159697,-0.0018941323173318203,-0.001632471778834077,-0.0013182775575558692,-0.002137955614455067,-0.01063269734920147,-0.009751852775671033,-0.010176948656601681,-0.005639903651583511,7.983543000200655e-05,-0.0037544004968375067,0.008885006192026923,0.0,-0.001967171366393572,-0.013331130325115459,-0.018443135511509,-0.0007028967949141984,-0.005356717653328458,-0.06879243314349137,-0.0024784054537374534,-0.0010486029050836843,-0.004494592248803331,-0.007182220821157714,-0.003659454931202011
2016-07-22,0.0009983703052340864,0.013400727193543682,0.009013681649899796,0.0005776133030614972,-0.007744177794451135,-0.0004492548630665727,-0.007874019947793798,0.0025621468782874857,0.004251333412662595,0.008360609111906836,-0.0030609577306456304,0.002249185324765479,0.0033071659713104218,-0.025703563323890677,0.01009671813414803,-0.0009588303279883803,0.005495484185051636,0.008491582192935665,0.0005101276511274566,0.01379927438249795,-0.004562386101660265,0.02724509880421122,0.005395154006635705,0.010403963570310149,0.010150755625729868,0.003684152912414307,0.0057389508569032355,0.013184076225400299,0.014215150983054814,0.0004083458878136881
2016-07-25,-0.004488815777034083,0.0007780739745493204,0.005372554976496247,-0.00704832485901663,-0.013379600158430982,-0.003971005495901125,-0.008692262418791397,-0.024512443270487405,0.0026048672873284495,-0.005672915301153325,-0.0032751416721852333,0.0006234690096167395,-0.00014659237137559789,-0.0010378513467940165,0.003578766707112102,-0.0011195619115331734,-0.0026546774557636432,-0.006705108877126054,-0.004419868171527175,0.0028282752166073344,0.007227370077802053,0.01847473396212318,0.0009332475681331776,-0.004361043724578018,0.005483772099487805,0.002560675263381107,-0.013640231657248036,-0.004099790579069618,-0.01213851899393581,0.0027192861998395212
2016-07-26,-0.010967407722558775,0.0006215273626082318,0.006664144814783057,-0.005435302865131164,-0.006882733585627632,0.014367255306700466,0.051595062361618815,-0.003783991935684461,0.002923080040701853,-0.015141487625766281,-0.007187507778528057,0.004049147565092337,0.0018314633778848677,0.003982940386970224,-0.0032584736858577434,0.0020816430056940227,0.004070792696482695,-0.04466216103460108,-0.00341550625365894,0.0005288155011926587,-0.013475858788831507,0.017061662201200978,-0.006177101876576163,-0.005231735810278804,-0.007757610109008439,0.0017029446607046417,-0.00021198496589158733,-0.01897238518739952,-0.005700972610359734,-0.0002713201104843632
2016-07-27,0.0034336248138802095,0.003417667445190009,0.017951970876904255,0.0014682324632255828,0.064963100030768,0.008231317372245472,0.016314047885742866,-0.004090258747083242,-0.0038859979198272443,-0.0329768347543955,-0.0037230740674765173,-0.0010542091244748475,-0.00321754820141662,-0.008538134770477601,-0.0017890181647022274,-0.003036389546561158,0.003118807889458841,-0.018322403828935796,0.004112393633917133,-0.01004241210665957,-0.010288928897852156,-0.010065146918240564,-0.009499158093572602,-0.003180023162651202,-0.0020481354668392404,-0.0103700369098918,-0.0001403372590088603,0.009304624910751125,0.0005097027078386773,-0.005560808090075864
2016-07-28,-0.0016263388641187815,0.003096412557265893,0.0035155964615645185,0.02163793522176194,0.013501698597378597,-0.0216974690201317,-0.014030794045426065,-0.004596381103409541,-0.007802481886887813,0.005760249945714113,-0.004360230649573138,-0.0028576242652018635,0.01210494937800033,0.006958886905251482,-0.0028422448506685294,-0.002484408433756191,-0.0035755123926066723,-0.0005022972257299196,-0.002900930385643985,0.00035590615319103236,-0.006094362453824664,0.0021401531875384627,0.004143765443755942,0.010184177227787083,0.019123716172204208,0.01013517742697756,0.007622271867232744,-0.008315541659225212,0.008404507158420005,-0.0010909043074230906
2016-07-29,0.002134781019873966,-0.005093505127396258,0.004378530251158752,0.008237933380032203,-0.0012457649092100231,0.004886761917728855,-0.0019293715075173745,0.006778555398728736,0.00032785547413505256,-0.00045819031305427416,0.0004170011014930086,-0.010714366623762905,0.0020296745274681616,0.004923969968837039,-0.004647904503562228,0.006186878282845365,-0.0020278619713202106,-0.014821475372628234,0.003936562357124362,0.008361394628120689,0.000901755399282056,0.016376291872607585,0.009197178540776507,-0.006437717260820097,0.0061765899256589485,-0.011818771170332476,0.003082331978303987,0.010025766692290938,-0.014395584947338391,-0.003686657569578866
2016-08-01,-0.00039242260918170846,-0.0051193785745002884,0.012381741171521243,0.011768498173212238,0.017656627789995438,-0.003366666591603007,-0.009787542211389777,-0.03288395678180012,0.006550688706387753,-0.004125603128878219,-0.004272758003199484,-0.003967368190064491,0.0038336225656592227,-0.003867966466248429,0.005167333733817836,0.0013570276241066104,-0.0026575048977504068,0.0030597537789787133,0.0,-0.0017639946710964471,-0.0016212556283300428,-0.00647988794877985,0.009579938661810727,-0.009535499949569926,-0.00790690794190918,0.005076499702232562,0.0021648198798476237,-0.016422984480360836,0.002690525484212225,0.011100153259950174
2016-08-02,0.00039257666514092016,-0.010291511012897603,-5.8081600162296354e-05,-0.009326118199067812,-0.014804198936755886,-0.012086088818439422,-0.008663778663298372,0.004842642057653057,-0.003579435210641635,0.001841137458860942,-0.0055476286788122,-0.013401870893355095,-0.011169355061717567,-0.003710789236908152,-0.005388653266838683,-0.004385765288406285,-0.0023513011425803088,-0.0026270089823733356,-0.00562596827588524,0.0,-0.008843689407371569,-0.0121628811363097,0.004050946970132863,-0.006418232650994726,0.01469630618217277,0.0018834782753833768,-0.0023693110639327886,-0.009174385459030487,0.0002556525735919468,-0.008809718188443227
2016-08-03,0.00011215110856377386,0.005671880362631665,-0.00413395008871531,-0.007809852750616408,0.012537824457947266,0.0020515180000675315,0.009723897165127005,0.010242381019522684,0.0032657594082765584,0.0025269340660960538,0.011367239495896353,0.014609757023374303,-0.0011661192068208592,0.0048501378178271715,0.0005604956816698259,-0.007609214034311806,0.01586830110850923,-0.0015294336171536305,-0.011657992238188863,0.006892674168764268,-0.0030952536388619833,0.002676558635949622,-0.009105535779737828,-0.0011177363048618938,-0.0007292329523813645,0.008117632359250448,-0.0020256232861076695,-0.0018518430400346064,0.005492929363281274,-0.002598093517806377
2016-08-04,-0.0031952751920664157,0.001723393290878228,-0.004382043957245063,0.008123166239300872,0.006177902362769716,-0.005004773228682646,-0.0031695061508026923,-0.002186872994000666,0.002604269633721623,-0.0029788601261537817,-0.009678503236501212,-0.0018315189614305227,-0.00736892848583981,-0.0005170014313221616,0.005477047222351983,-0.00032294255476150724,-0.0015466597983941899,0.006637449772017634,0.00329611029769894,0.0073723812138482,0.0007303398727032118,0.018508576030523027,0.0009305337203675546,0.0018653001376509604,-0.0049085421799496265,-0.0008476070543111947,-0.00118962735631567,0.0005569292401914616,0.009782816481809675,0.004935389236456089
2016-08-05,0.004274070981899358,0.024710632272938682,0.005733375135100527,0.0068482730644587875,0.015207022983033003,0.003963002040474617,0.009661569621474575,0.0011954857788383233,0.0077922660171936275,-0.0006891974617215801,0.007040919890333175,0.0255614025786286,0.006320891704235887,0.003622323633708735,0.01207095585954221,0.003068176011230328,0.026951610083817634,0.007692413110460539,0.1040802587496279,0.009932247563174457,0.019346833242247063,0.016949128060239183,-0.0031379927547092734,0.009558182848875996,0.0011661580336488342,0.005938202422201444,0.0019617867101404673,-0.005377575570025495,0.008303740143814853,0.0062758947375443075
2016-08-08,5.576193446921174e-05,0.00473153573397167,-0.0076008817832668996,0.0007571824009775519,0.008280806993146594,0.0034920284528694445,0.010658962700694774,0.006864530903432309,-0.0009665946917616353,-0.0009204428339425474,-0.00083486984485448,0.004565388330948439,-0.005112570935591254,-0.0028358326869487582,-0.00037042492416372585,-0.004748852711126683,-0.003016654621204151,-0.007717325961131283,-0.01565926226658798,0.0017251120905987793,0.0023275996807596844,0.009278453619470772,-0.0002326561073793254,-0.0019674012229264903,-0.009354484282513398,-0.0036261250529467937,-0.00601441834339711,-0.0009323152873540463,-0.002370703788897033,-0.005694463168456232
2016-08-09,-0.0010635925156372572,-0.00668380472953245,-0.0015088306708442856,0.0022829661839738336,0.0040599920381154675,0.003252877275259136,-0.0073106968893055235,0.0011858023827742148,-0.0022573223822327515,0.0006906081491402372,0.009608253099349318,0.003746119067157716,-0.0007343446786829411,0.0018956015561668593,-0.0016663804209088307,-0.001779085463595731,-0.0034793956743924825,0.00016873376470960544,-0.005886200130804431,0.0024114732920228477,-0.0037511711657183255,0.002553364523829371,0.0026815595041962403,0.0001233483984119932,-0.007661917066223767,0.0002540123497585256,-0.002180611399271948,0.0013062796299072588,0.0013756503237154494,0.002727258330210036
2016-08-10,0.0024100992395055254,-0.00994065528533683,-0.004939859348123687,0.0003254093459907903,-0.007444059652038759,0.005701974927827758,-0.002173387876976851,-0.011645927818433988,-0.002908908660879672,0.003221093479878645,0.012310100453786,-0.007647562479963788,-0.0037469394094430397,-0.001977921788384185,0.001916590931290818,-0.0005673216396757663,-0.008957208696147023,0.004141731487465661,0.0024003985449285725,-0.003092975185474023,-0.011475485115002515,-0.006452533451709042,0.0037215010061768528,-0.011579360793738003,0.003961826631166732,0.0004230862375165234,0.002608633418703432,0.00279542484567763,-0.004746145724956463,0.012458916764915395
2016-08-11,0.012191331034602237,0.011430398974632272,0.007008190661113023,0.003487011188573863,-0.0006480680873496292,0.0054430990817548874,0.007138704350862168,0.012582250096148773,0.0032414948475185668,0.0032098549257446596,-0.0009197452759873714,0.010296444060560406,0.010619383814380878,0.002930219291042535,0.0089460105527428,0.003323736271170663,0.0027573050994975645,0.004882325152705702,0.01580448467225093,0.004825974235740604,0.02902183087166965,0.020338587791943974,0.004866259098169401,0.015453808041857364,0.0009443980765697635,0.0031292579413593202,0.0030943712350672836,0.0009293699158481328,0.005522274079657885,-0.002028188471828951
2016-08-12,-0.004033075562029365,-0.0015270965977599582,0.003422087824128006,0.0017114796152302159,0.002315996738332826,0.0007520267063623187,-0.002883501416060086,0.0074949606853007555,-0.002584833730787328,0.006400003431253909,-0.009512195511447996,-0.0037227993171951024,-0.003429510191905738,-0.002320520555028849,-0.009661682751590961,-0.004443603755351688,-0.0021383634796912077,0.001172710368594121,-0.004400398713556242,-0.006174822635278132,-0.0049355673066490136,0.05594619477076601,0.0035744070802061767,0.0018408049056379827,-0.0031337489285343523,-0.0007588265759274071,0.0017527447081249203,-0.0038992522805372243,-0.0012487918995890412,0.0012192216908477604
2016-08-15,0.001608645539241893,0.0038235137011912723,0.01488165793326579,-0.005268169437032899,0.012017265903307539,0.0117204209032169,0.013855467182985581,0.0059710512321602405,0.010366129644712174,0.004769655473188861,0.0026848587627672504,0.01408894015958273,0.003587922051934589,0.006374048054572423,-0.00043264931558162356,-0.007385226648683796,0.006123447806504867,-0.008366598099755707,-0.0004735796256131186,0.0031066312181957656,0.005668936438504302,-0.0009520186312406143,-0.00023020199968426525,-0.033198636551635574,0.0017577356442610714,-0.0013500583507920494,-0.008818482766021596,-0.0007457133158559337,0.011122640715134136,-0.007714160296478534
2016-08-16,-0.007255517325649663,-0.005027782241714518,-0.013861627037262347,-0.005790572427475604,-0.0009133286227022142,0.002524829097420689,0.0016639471395605288,-0.001459438528338075,-0.002244295141782371,-0.009267339825985266,-0.002265779018630676,0.000603884769319496,-0.006055929204643706,-0.00522082388855305,-0.007289039302467382,-0.01618858260264555,-0.0001518783085761033,-0.004893775838921033,-0.004421856144796843,-0.0055403650608459865,0.0019377796079331766,-0.00603342112110461,-0.00505589711635035,-0.012164096502015775,-0.016198391278801516,-0.01157589708124318,-0.0038129744059525184,-0.01585529794654772,-0.0012360931927456464,-0.0058645033725563955
2016-08-17,0.009711663767189016,0.005818908289855207,0.01248848139111658,0.0007721861215197467,-0.0014628597723845838,-0.0020740741832707688,0.001423790796022173,0.00659756896049335,-0.012853566549387185,0.005247131422672524,-0.0001032276933182752,0.00012063616224011753,-0.0005874039121800401,0.001253968593529109,-0.0016176886030940807,0.008144455848116516,0.0027391103209133405,-0.007122418361021676,0.003965587392236403,0.002089538489767895,-0.00035180308509230596,-0.023163002395532484,0.004388921825646319,-0.02103638403810526,-0.010457587558551196,0.003761239259930216,0.004465560745976482,0.007771283411134089,0.002107717471444115,0.0005483637888874515
2016-08-18,-0.0038359076056073693,-0.0007612898406024193,0.0025239750067487243,-0.00022230741123796527,-0.001281810746899703,0.0020783849077508076,-0.012202475278058955,0.01301118386927258,-0.007812559178959733,0.0009079716599271759,-0.002271074047855204,0.002354045021959683,-0.009915029324665814,0.0006909689895235882,0.005734072071952978,-0.004863551173746483,0.0009105676821330455,0.0002563359838521073,0.005372095287132339,0.0006946631691897576,0.006155294536479339,0.015535622567216079,0.005519754066717786,0.007730470813699819,0.003232943545998568,0.003406598357910795,0.0032459416046726197,-0.005642071261572679,-0.007051350222418873,0.01878548073610853
2016-08-19,0.0023996128435845865,-0.0015234736262929038,-0.006466528910877289,-0.00935295955161386,0.0025670645812849724,-0.004148025520319787,0.005516767766653663,-0.01187822323883514,0.001312387925191949,-0.004081870490706185,-0.002690136949566657,0.0010236660112403762,0.004896390249077509,0.002157955333060846,-0.00818054191110007,8.3090853530976e-08,-0.001364833618357042,-0.01809971102457908,-0.00424303425319672,0.0003472021381218937,0.029540325429789238,0.002576439877366443,-0.0014869094538669803,0.007411312451491403,-0.002806715587020836,-0.002970493080644454,-0.0009143028137249543,-0.00794410760026909,0.0024919584276543727,-0.02005387382940893
2016-08-22,-0.003006074586364149,-0.002594203246118254,0.00420466411252729,0.002865342214060762,-0.007772839388015096,0.004090980161888691,-0.002981746769039062,-0.003713718635774188,0.0036043155600140597,-0.004098125728470348,-0.005394616108672534,0.00018066122006543672,-0.0008862931374029603,0.0040473786970240955,-0.0002501036717634797,-0.006588023950105604,-0.0009106076909641825,0.00356520457573839,0.002998892211463655,0.0008677040765943111,-0.004074700135352605,0.0041760826190957445,-0.005268365706444844,-0.0029685201034744813,0.0004170670043313063,-0.004426676042693534,0.00035171359971708505,0.001906629590217701,0.007331566816345392,-0.0015107924934014694
2016-08-23,0.003908795747697091,0.0048957342192053055,0.0002866563743937345,0.003910632371425082,0.0031336454793609025,-0.006296887730881995,0.005024488253920101,-0.002550538201229746,0.011426551084035896,0.0025149210226138585,0.0010431519474669582,-0.0010827567575613095,0.006502281584166436,0.0036887074679521348,0.001625141774637795,0.002602182567978062,-0.0004562817667134178,-0.0019930621318783315,0.0004715760849027806,0.0038150341193126103,0.016365708871505902,0.008092263454535953,0.006332669038526584,0.009967630244110515,0.011253941886644414,-0.002736457251696578,-0.0005626578932986792,0.0015220954125170216,-0.003207157126200899,-0.010041473715760252
2016-08-24,-0.00200256847377267,-0.007916776278490412,-0.020412348079032583,-0.006820175142353779,-0.007533268106255875,-0.006336542517084598,-0.010236695648286775,0.005113779930656426,0.0025823308315360283,0.0,-0.001563097373131539,-0.004696128699097302,-0.008515875471251988,-0.0021364801498413577,-0.007550320410803613,-0.00611195073532278,0.002736912819110371,-0.002778127295774868,-0.013369067124507694,0.0010363883259358886,0.010063764785546603,-0.015418784986318324,-0.0010298787719367208,-0.0025632870876564073,-0.014838467382374043,0.004115948996022745,-0.015069599127829791,-0.0019001091243013857,-0.0063120666579483675,0.0036128820842609155
2016-08-25,0.0009472612823520077,-0.002455648064242699,-0.0035707335295084297,0.0026015001671968463,-0.004258288168619062,-0.0023258247420819833,-0.003728543935846984,-0.0030330694954403548,0.0074052948924647755,-0.004104963733058242,-0.0028176370097972026,0.0036294685080893174,0.0027397650472906765,8.54570219277484e-05,-0.002640734936183886,-0.0011791584746853045,0.0018196283818292525,0.004875266879598383,-0.006535503906933693,0.003796156236424597,-0.01627367863822793,-0.00661939193779193,0.0067573754614289605,0.0300694355791018,-0.0010459394215265316,0.0054646283748835955,-0.018373941082084233,0.004188320395412504,0.00037354282673596195,-0.013983329651952925
2016-08-26,-0.0009463648275919168,-0.003230812709305031,0.010221578303142298,0.012881700868071944,-0.005856625621482148,-0.005639988546423447,-0.0021725537477524925,-0.005594539823295275,0.0019173348449068595,-0.008014419521689131,-0.0035585082938260904,0.0004218162982676521,-0.00790093466632491,-0.0001708994392984886,-0.0019537713992016092,0.00396368496141819,0.0022704415613772344,-0.008576592457530396,0.008504385839495532,-0.0024067473844774367,-0.0040514608315186385,0.008126248686480597,-0.003639844229373468,-0.0016218933036071803,-0.002408616107618,-0.005180615844965097,-0.0049530782052632505,-0.012891285624387128,0.003112779815951816,-0.0011232022536032948
2016-08-29,0.006075477538190155,0.011267146514611692,-0.0026749247320826397,0.002977844893519377,-0.0011221195716588639,0.00506695402817825,0.005322746961921254,0.0072051731292466226,0.007336384681636554,0.005078546460623334,-0.0035709575696981632,0.005422679268908492,0.006549636108832635,0.0035975139496029485,0.008842654039443287,0.0073929208394720725,0.011023686176564018,0.008475697751633593,0.0025453613738883885,0.001206424678777518,-0.006271345565379227,-0.0006449222040094682,0.008220617703865507,-0.0013745111917001784,0.003009154478887721,0.01143967596472284,0.004757819423763854,0.008258248996332762,0.003723257722706652,0.0036545594941974624
